ID,Problem,Model Response,Extracted Answer,Ground Truth,Correct,Latency,Subject,Input Tokens,Output Tokens
2cc731e2-8419-4aec-83ed-e1cde92eea64,Contraceptive method of choice in lactating mothers is:,The answer is (B),B,B,True,10.413511945,Gynaecology & Obstetrics,84,656
c8d31d06-f5f5-43d1-9f96-f0307c29711e,A 30-year-old G3P2 woman delivered a term baby and staed bleeding after delivery. She was given in fluids but bleeding did not stop. The EMO advised blood transfusion. After how many blood trans! fusions should be given FFP:,The answer is (D),D,D,True,6.862813729,Gynaecology & Obstetrics,118,528
ae9d1f33-74db-49aa-8133-eac581dcd20b,Best indicator of gestational age in first trimeseter is -,"Crown–rump length (CRL) is the most accurate sonographic parameter for dating in the first trimester; BPD is used later, and gestational sac/yolk sac are less reliable for dating.  The answer is (B)",B,B,True,6.431532991,Gynaecology & Obstetrics,80,314
676c5116-a018-4ae0-b28f-fde25fa41698,Induration in the rectal pouch on a rectal examination in a 65-year-old woman with bilateral ovarian masses is an example of,"Ovarian carcinoma commonly spreads transcoelomically (peritoneal seeding), producing peritoneal deposits such as induration or nodularity in the pouch of Douglas on rectal exam. This represents seeding of tumor.  The answer is (B)",B,B,True,12.687730977,Gynaecology & Obstetrics,105,639
280db5f5-4bc3-41d8-b783-8257c3c0c5a1,In which of the following transmissions meiosis occurs?,The answer is (A),A,A,True,9.667593169,Gynaecology & Obstetrics,98,976
3619f54f-fc94-439f-840d-0a30595bc9f7,A 20 year old woman gives a history of sharp pain in the lower abdomen tor 2 - 3 days every month approximately 2 weeks before the menses. The most probable etiology for her pain is :,The answer is (D),D,D,True,3.513017744,Gynaecology & Obstetrics,113,144
5e7885b5-4b73-4865-b78c-610e3cefcdf2,Suitable mode of delivery in a pregnant lady with Cervical carcinoma is :,"- In pregnant women with cervical carcinoma, vaginal delivery (normal or with forceps) is generally contraindicated due to risks of hemorrhage and tumor dissemination. - A lower segment cesarean section involves the lower uterine segment close to the cervix, which may be involved by the tumor, increasing bleeding and spread risk. - Therefore, a classical cesarean section (upper segment incision) is preferred to avoid the diseased cervix and reduce complications.  The answer is (A)",A,A,True,8.598097852,Gynaecology & Obstetrics,87,556
f59411c2-07c9-47e1-b63f-bdebf56cddd7,Which of the following is an absolute contraindication to OCP use,The answer is (A),A,A,True,3.539606224,Gynaecology & Obstetrics,82,208
50d1f284-0e5e-4b08-817c-2046fcfa87d4,Ideal contraceptive for lactating mothers is aEUR',The answer is (D),D,C,False,9.843553553,Gynaecology & Obstetrics,83,912
f8573361-8c4c-42ef-b54c-987d6c04f643,Endometrial Ca with poor prognosis:,The answer is (D),D,D,True,10.266353518,Gynaecology & Obstetrics,80,528
7595f69c-d234-485c-a53c-f6f32558e294,Which of the following is the most common form of persistent trophoblastic disease that follows a non molar pregnancy?,The answer is (A),A,A,True,9.367840997,Gynaecology & Obstetrics,97,784
09f319af-8d32-4f64-bb72-c812af413dba,Commonest cause of pyometra,The answer is (A),A,B,False,10.507029795,Gynaecology & Obstetrics,82,784
5d9b5c56-ca6b-4efe-8d9d-58c5a6623f59,Laproscopy detects :,The answer is (A),A,A,True,7.727720398,Gynaecology & Obstetrics,71,464
9e2d7ff9-fd5a-4b28-893e-9692bfb1e863,"A lady or 150 cm height with Hb of 11gm%, of 160/110 mm Hg and 12 kg gain during her pregnancy delivered an IUGR baby, the causes in this cases are :","Short maternal stature and hypertension are established risk factors for IUGR. A 12 kg pregnancy weight gain is within the normal range, and no infection is indicated.  The answer is (B, C)",B,C,False,13.515091785,Gynaecology & Obstetrics,109,883
c6784c68-99fb-4db2-8338-96e8bcce17d4,The number of fontanelles present in a newborn child is:,"A newborn’s skull has six fontanelles: one anterior, one posterior, two anterolateral (sphenoidal), and two posterolateral (mastoid).  The answer is (D)",D,D,True,11.563469949,Gynaecology & Obstetrics,77,564
82b4049f-1484-4761-a053-6450f8501d85,Intrauterine Infections most commonly associated with Neural tube defects is,The answer is (D),D,B,False,29.901716958,Gynaecology & Obstetrics,93,2192
6427cbd2-2e19-4e88-8e2c-00203e4464d8,"In gynaecolgic surgery, the most common procedure and the site of injury of ureter are:-",The answer is (A),A,D,False,18.99333485,Gynaecology & Obstetrics,123,1360
857e8097-ee45-45ab-8a4f-2ce131fe9e6c,A large baby is born with which complication in pregnancy :,A large-for-gestational-age baby (macrosomia) is classically associated with maternal diabetes due to fetal hyperinsulinemia stimulating growth. Other listed conditions tend to cause growth restriction rather than enlargement.  The answer is (A),A,A,True,5.255469654,Gynaecology & Obstetrics,79,443
1a835e7a-6094-4a0d-b54e-145c6df0a425,Commonest site for fibroids in uterus is,The answer is (B),B,B,True,3.064103643,Gynaecology & Obstetrics,77,272
fe2df381-cf9a-42c2-af53-ae168bbf006e,Ideal contraceptive for newly married couple is:,"- Newly married couples often prefer a method that is easy to start/stop, has minimal side effects, and suits infrequent intercourse. - Barrier methods (e.g., condoms) are coitus-dependent, immediately reversible, and provide STI protection. - Combined OCPs require daily compliance and medical screening; may not be ideal initially. - IUCDs are generally not first choice for nulliparous/newly married women in exam contexts. - Progesterone-only pills are mainly for lactation or when estrogen is contraindicated.  The answer is (A)",A,B,False,12.320553468,Gynaecology & Obstetrics,78,635
0bd35e48-62db-4c8f-ae9c-64648f045f98,Asymptomatic gonorrhoea in females is due to infections of :,The answer is (C),C,C,True,7.088006317,Gynaecology & Obstetrics,82,336
09081b4a-cb38-4550-b1df-931afe4660c0,The safest drug in pregnancy :,- Streptomycin is contraindicated in pregnancy due to fetal ototoxicity (8th nerve damage). - INH and Rifampicin are generally considered safe but have maternal risks (hepatotoxicity with INH; bleeding tendency with Rifampicin). - Ethambutol is considered the safest among first-line anti-TB drugs in pregnancy.  The answer is (C),C,A,False,9.728907354,Gynaecology & Obstetrics,75,600
54836a28-e2b5-4704-8f72-9d73ee4e8a90,"For operative vaginal delivery, what is the level of sensory block needed to cover pain?",The answer is (D),D,D,True,7.577472679,Gynaecology & Obstetrics,89,592
8675ce4a-3d57-40a7-bf22-4c3410aa69c2,Which of the following is least seen in uterine fibroid?,"Hyaline degeneration is the most common change in uterine fibroids. Red (carneous) degeneration is not uncommon, especially during pregnancy. Fatty degeneration is rare, but sarcomatous change (malignant transformation) is exceedingly rare (around 0.1% or less). Therefore, the least seen is sarcomatous change.  The answer is (B)",B,B,True,11.544025966,Gynaecology & Obstetrics,82,792
88c04c95-080a-4531-a814-bcead4f26455,Which of the following event occurs during the ovulation phase ?,"- Ovulation is triggered by the LH surge, which causes the oocyte to resume meiosis (completion of meiosis I and extrusion of the first polar body). - Inhibin A rises mainly in the luteal (secretory) phase, not at ovulation. - FSH-driven granulosa cell steroidogenesis (estradiol production) is a follicular-phase feature; post-ovulation steroidogenesis is primarily LH-driven. - Activin is more associated with the follicular phase and FSH augmentation rather than being a defining event of the ovulation phase.  The answer is (D)",D,D,True,15.459974245,Gynaecology & Obstetrics,102,899
a179885d-304a-49c5-a75d-722b60a05e5b,Diameter of engagement In face presentation/ diameter In face presentation:,The answer is (D),D,D,True,5.574762076,Gynaecology & Obstetrics,86,464
078d35e5-88cf-4ec2-b20e-fa6f84f409f9,Pain in early labor is limited to dermatomes :,The answer is (A),A,A,True,3.196453774,Gynaecology & Obstetrics,87,272
448a650b-40c5-47b1-b10e-91e2cba3c619,Treatment of biopsy proven CIN 3 in 50yr old woman:,"- CIN 3 (HSIL) requires excisional treatment. - In a 50-year-old, the transformation zone is often high in the canal (Type 3), making cold knife conization preferable to ensure adequate margins and exclude occult invasion. - Hysterectomy is not first-line for CIN 3 unless recurrent/persistent or with other indications. - Trachelectomy is for early invasive cancer with fertility preservation, not CIN.  The answer is (A)",A,C,False,23.949142316,Gynaecology & Obstetrics,86,1705
4260996c-946e-4f99-8aff-dadf8b2c765d,Spermicidal jelly acts through:,The answer is (D),D,D,True,4.35990645,Gynaecology & Obstetrics,83,272
317dd0f2-1a2e-43a1-93a2-a03ba0b8298c,From which of the following layers the regeneration of endometrium take place :,The answer is (A),A,A,True,4.780909833,Gynaecology & Obstetrics,86,272
677c47a5-f00c-4ea8-b6c9-3da80d2caa5f,Ureter is identified at operation by:,The answer is (B),B,B,True,4.066837719,Gynaecology & Obstetrics,84,336
2a702bb6-1c23-4974-b65f-9b5d58a83101,Prevalence of endometriosis in women with unexplained infeility is:-,Endometriosis is detected at laparoscopy in about 30–40% of women with unexplained infertility.  The answer is (C),C,D,False,7.592968388,Gynaecology & Obstetrics,93,487
ecfee3aa-2a33-4ca6-8e4a-1df630c00746,Tumor marker of Dysgerminoma,The answer is (D),D,D,True,3.478950507,Gynaecology & Obstetrics,81,272
610a3ff8-bcae-4356-8d3a-6ea6cf029972,Temporary method of contraception among the following is,Temporary contraceptive methods are reversible.  - Vasectomy: permanent male sterilization. - OCP (oral contraceptive pills): reversible/temporary. - Tubectomy: permanent female sterilization. - Postpartum sterilization: permanent.  The answer is (B),B,B,True,5.152297029,Gynaecology & Obstetrics,75,191
7e882dcd-2969-4928-b061-3c5ae4c5b399,Most common route of transmission of Endometrial tuberculosis is :,The answer is (A),A,C,False,18.356623848,Gynaecology & Obstetrics,81,1296
6da6e950-6831-4a60-8ae0-4559c1853290,Presenting part most commonly encountered in longitudinal lie is -,"The most common presentation with a longitudinal lie is cephalic, specifically a vertex presentation.  The answer is (B)",B,B,True,5.953937677,Gynaecology & Obstetrics,71,354
f0f1284c-db76-4907-b779-d8a8bdc3dc02,The Lecithin : sphingomyelin ratio is measured for assessing maturity of:,The answer is (A),A,A,True,2.811881817,Gynaecology & Obstetrics,80,208
5aefbec0-bd30-4180-a9f5-34925945cb10,"According to WHO classification of ovarian tumors, Brenner's tumor of ovary belongs to :",The answer is (A),A,A,True,3.765274278,Gynaecology & Obstetrics,93,272
89f71932-afc7-495d-974d-0c8b39051f54,Asthenozoospermia is,Asthenozoospermia refers to reduced or poor sperm motility. For comparison: - Increased abnormal forms = teratozoospermia - Absence of sperm in semen = azoospermia - Increased white cells in semen = leukocytospermia (pyospermia)  The answer is (B),B,B,True,7.234021247,Gynaecology & Obstetrics,87,398
a69da404-49d9-4011-b0d3-c119023bd010,"A patient had a spontaneous abortion, then she came with amenorrhea and FSH 6 IU/mL. What the most probably diagnosis?","- Amenorrhea after abortion raises concern for Asherman syndrome (uterine synechiae), pregnancy, ovarian failure, or pituitary failure. - FSH 6 IU/mL is in the normal range. - Ovarian failure would show elevated FSH; pituitary failure and pregnancy would show low FSH. - Normal FSH with amenorrhea after abortion most strongly suggests intrauterine adhesions (Asherman syndrome).  The answer is (B)",B,B,True,9.830559731,Gynaecology & Obstetrics,100,811
35869fd4-cc38-467d-aea4-f879870660cb,Which of the following drugs is not used for induction of labour?,The answer is (D),D,D,True,5.99036497,Gynaecology & Obstetrics,85,464
85b56356-0fdf-4850-bf85-39816ec96267,Use of Valproate during pregnancy may cause :,"Valproate is a known teratogen in pregnancy. It increases the risk of neural tube defects (e.g., spina bifida) and is associated with adverse neurodevelopmental outcomes in exposed children, including lower IQ and developmental delay (historically termed mental retardation). Hydantoin syndrome is specific to phenytoin, not valproate, and respiratory depression is not a typical valproate-related fetal effect.  The answer is (A, D)",A,A,True,9.249398855,Gynaecology & Obstetrics,79,617
82a9a6ef-0e91-4565-8449-3835409aadbd,A baby is born with a large defect in the occipital bone through which the posterior poion of the brain has herniated. Which of the following terms best describes this lesion?,The answer is (A),A,A,True,2.704862618,Gynaecology & Obstetrics,110,272
770c5a55-d51d-4994-b7f9-6668b2e43ec3,"A patient presents to your office for her annual examination. She admits to having intercourse with multiple sexual partners over the past year. Her only medication is an oral contra ceptive pill (O C P ) which she takes very regularly. She has no new symptoms or concerns. On physical examination, a painless punched-out ulcer is appreciated on the left labia.After appropriate testing and treatment, you counsel the patient to practice safer sex in the future. If this patient had not been treated, what would be the next sequelae?","- A painless, punched-out genital ulcer is most consistent with a primary syphilitic chancre. - If untreated, primary syphilis progresses to secondary syphilis. - Hallmarks of secondary syphilis include a diffuse maculopapular rash that characteristically involves the palms and soles, along with possible condyloma lata and lymphadenopathy. - Argyll-Robertson pupil, gummas, and tabes dorsalis are manifestations of tertiary syphilis and occur later.  The answer is (D)",D,D,True,5.832990052,Gynaecology & Obstetrics,186,376
a2760361-4d32-4eff-86b4-8e4a01c54972,Which of the following indicates the most severe form of fetal distress -,"- Umbilical artery Doppler changes with worsening placental insufficiency progress as follows:   - Increased S/D ratio (elevated resistance)   - Absent end-diastolic flow (severe compromise)   - Reversed end-diastolic flow (most severe, highest perinatal risk)  Therefore, reversal of diastolic flow indicates the most severe fetal distress.  The answer is (B)",B,B,True,12.721988915,Gynaecology & Obstetrics,91,350
