QID,model_answer,question,correct_answer,time,category
5714,G,"A company has income after tax of $5.4 million, interest expense of $1 million for the year, depreciation expense of $1 million, and a 40% tax rate. What is the company’s times-interest-earned ratio?",J,1.842730112,other
5715,I,"On May 1 of the prior year, Baker purchased equipment with a five-year useful life for a cost of $10,000. Baker adopted the MACRS depreciation system and did not utilize any special depreciation deductions. On March 1 of the current year, Baker sold the equipment. The MACRS depreciation schedule for five-year property is listed below: First year - 20.00% Second year - 32.00% Third year - 19.20% What amount of depreciation can Baker deduct in the current year?",G,13.311696386,other
5716,G,The city of Cobb has two trust funds for the benefit of the city's library trust fund A and trust fund B. Only the earnings from trust fund A can be expended and both the principal and interest from trust fund B can be expended. How should the city of Cobb report each trust fund? Trust fund A Trust fund B,I,1.594059104,other
5717,B,Goll Co. has a 25% interest in the common stock of Rose Co. and an 18% interest in the common stock of Jave Co. Neither investment gives Goll the ability to exercise significant influence over either company's operating and financial policies. Which of the two investments should Goll account for using the equity method?,E,4.034599392,other
5718,E,Pine Co. purchased land for $450000 as a factory site. An existing building on the site was razed before construction began. Additional information is as follows: Cost of razing old building $60000 Title insurance and legal fees to purchase land $30000 Architect's fees $95000 New building construction cost $1850000 What amount should Pine capitalize as the cost of the completed factory building?,C,5.265754601,other
5719,C,"A bond with a five-year maturity, paying 8% coupons and with a face value of $100, is bought at 104.1 in year 0, when it is issued. If I need to sell the bond at the the end the third year, when its prevailing price is 82, what is my holding period return on this investment? (Assume coupons are not reinvested.) HINT: Accumulate all coupons.",C,3.482613111,other
5720,D,Which of the following matters is included in a typical comfort letter?,A,5.783461362,other
5721,I,The main factor preventing subsistence economies from advancing economically is the lack of,C,3.451576147,other
5723,F,Which of the following world regions is NOT considered one of the world's most densely populated regions?,A,3.161170272,other
5724,G,Which of the following is a characteristic of a developed country?,G,3.546906917,other
5725,I,The president's principal civilian adviser on the military is the,C,2.938683997,other
5726,B,Which of these definitions best describes the 'spiral of silence'?,F,3.250111152,other
5727,A,Internet traffic is expected to grow by 400% in the next few years. What is predicted to be the main driver of this?,A,3.385093615,other
5728,D,In recent years social media has had a major impact on the practice of public relations. In which of the following areas has the impact been greatest and experienced most immediately?,D,4.125439407,other
5729,F,A 2008 survey showed that what percentage of the world's largest companies are reporting their corporate responsibility?,E,2.105317761,other
5730,F,Approximately what proportion of nonprofit sector practitioners conduct audience research?,I,3.052467118,other
5731,I,Which of these should an objective NOT be?,C,2.550757772,other
5732,G,Early email was developed in which decade?,G,2.882012004,other
5733,J,The primary function of political action committees (PACs) is to,J,3.615568242,other
5734,E,"Congress would be required to use the ""elastic clause"" of the Constitution to",E,5.533314987,other
5735,F,"Ruled unconstitutional in 1983, the legislative veto had allowed",F,2.973893364,other
5736,F,Filibusters are less likely to occur in the House of Representatives than in the Senate because,F,3.211061976,other
5737,A,Which of these principles is not an element of the responsibility to protect?,E,5.429244598,other
5738,F,To what extent and to what effect has the environment been securitized?,F,3.820777513,other
5739,A,How does Buzan's concept of 'societal security' mark a departure from traditional understandings of security?,B,3.573849828,other
5740,D,"Which of the following characteristics describe 'Category B' agents, as defined by the US Centers for Disease Control?",I,3.536169492,other
5741,A,Which of these statements is not accurately applied to Critical Security Studies?,A,3.057184214,other
5742,F,"What is the relationship between war, military security, and security studies?",B,4.27388534,other
5743,A,To what extent have biological agents been weaponized?,C,2.973975719,other
5744,F,"The four ideal types of social action that Weber identified were as follows: instrumentally-rational, value-rational, traditional, and...",I,3.471433757,other
5745,A,Marx said that the development of the labour movement through factory-based production would turn the working class into:,A,4.499727376,other
5746,B,Which of the following is/are true of gonorrhea?,B,3.611792842,other
5747,A,It's 3:00 A.M. You are male. You awaken to urinate. Standing at the commode you are in extreme agony. Your penis feels as if it is on fire. You notice a yellowish discharge coming out of your penis after you finish urinating. Your moans have awakened your significant other. She comes running into the bathroom and asks you what is wrong. You tell her you probably have:,A,5.394769142,other
